time,summary,sunriseTime,sunsetTime,moonPhase,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,windGustTime,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1475254800,Humid and mostly cloudy throughout the day.,1475275402,1475318701,0.01,,33.03,1475305200,26.02,1475341200,39.29,1475308800,28.26,1475341200,24.43,0.82,1008.81,6.66,300,,,0.66,8,1475294400,9.09,25.02,1475262000,33.03,1475305200,26.18,1475262000,39.29,1475308800
1475341200,Humid and mostly cloudy throughout the day.,1475361800,1475405064,0.04,,32.02,1475395200,25.02,1475456400,37.94,1475395200,26.03,1475456400,24.56,0.82,1008.85,3.52,295,,,0.71,6,1475380800,9.83,26.02,1475341200,32.02,1475395200,28.26,1475341200,37.94,1475395200
1475427600,Humid throughout the day and foggy in the afternoon.,1475448198,1475491427,0.07,,28.59,1475474400,24.01,1475521200,33.88,1475474400,25.08,1475521200,24.53,0.93,1008.86,1.43,232,,,0.77,5,1475467200,7.44,24.01,1475460000,28.59,1475474400,25.08,1475460000,33.88,1475474400
1475514000,Humid and partly cloudy throughout the day.,1475534597,1475577790,0.1,,32.44,1475560800,25.02,1475618400,39.71,1475560800,26.03,1475618400,24.78,0.86,1008.75,2.77,210,,,0.55,8,1475560800,8.37,24.01,1475521200,32.44,1475560800,25.08,1475521200,39.71,1475560800
1475600400,Humid and mostly cloudy throughout the day.,1475620996,1475664154,0.13,,33.03,1475643600,25.02,1475694000,39.29,1475643600,26.18,1475694000,24.75,0.82,1008.64,5.86,244,,,0.57,10,1475643600,9.51,25.02,1475618400,33.03,1475643600,26.03,1475618400,39.29,1475643600
1475686800,Humid throughout the day and foggy in the morning.,1475707396,1475750518,0.16,,31.03,1475726400,24.01,1475762400,37.82,1475722800,24.92,1475780400,24.84,0.87,1008.9,4.3,267,,,0.61,10,1475730000,8.13,24.01,1475762400,31.03,1475726400,25.08,1475762400,37.82,1475722800
1475773200,Humid and mostly cloudy throughout the day.,1475793795,1475836882,0.19,,32.02,1475823600,24.01,1475870400,37.94,1475823600,25.08,1475870400,24.16,0.88,1009.26,5.34,283,,,0.66,7,1475820000,8.18,24.01,1475773200,32.02,1475823600,24.92,1475780400,37.94,1475823600
1475859600,Humid throughout the day and foggy in the morning.,1475880196,1475923247,0.22,,29.46,1475917200,25.02,1475953200,34.59,1475917200,26.03,1475953200,24.42,0.91,1009.55,4.55,287,,,0.7,6,1475899200,8.13,24.01,1475870400,29.46,1475917200,25.08,1475870400,34.59,1475917200
1475946000,Humid throughout the day and mostly cloudy starting in the afternoon.,1475966596,1476009613,0.25,,31.03,1475989200,25.02,1476050400,37.78,1475989200,26.18,1476050400,24.96,0.89,1009.13,1.05,190,,,0.48,9,1475985600,8.38,25.02,1475953200,31.03,1475989200,26.03,1475953200,37.78,1475989200
1476032400,Humid throughout the day and mostly cloudy until evening.,1476052997,1476095979,0.29,,30.02,1476075600,26.01,1476144000,37.48,1476075600,28.26,1476115200,25.15,0.88,1008.87,2,294,,,0.64,6,1476068400,8.67,25.02,1476050400,30.02,1476075600,26.18,1476050400,37.48,1476075600
1476118800,Humid throughout the day and foggy overnight.,1476139399,1476182346,0.32,,29.13,1476154800,25.02,1476205200,34.96,1476154800,26.18,1476205200,25.12,0.93,1008.77,2.09,93,,,0.63,9,1476158400,6.69,25.15,1476176400,29.13,1476154800,26.19,1476176400,34.96,1476154800
1476205200,Humid throughout the day and foggy in the morning.,1476225801,1476268713,0.35,,31.03,1476248400,25.02,1476298800,37.78,1476248400,26.03,1476298800,24.96,0.88,1008.8,2.38,266,,,0.71,9,1476248400,6.84,25.02,1476205200,31.03,1476248400,26.18,1476205200,37.78,1476248400
1476291600,Humid and partly cloudy throughout the day.,1476312204,1476355081,0.39,,33.03,1476342000,25.02,1476396000,39.29,1476342000,26.18,1476396000,24.92,0.86,1008.56,1.77,298,,,0.6,8,1476331200,8.34,25.02,1476298800,33.03,1476342000,26.03,1476298800,39.29,1476342000
1476378000,Humid and partly cloudy throughout the day.,1476398607,1476441450,0.43,,33.03,1476428400,26.02,1476460800,39.29,1476428400,28.26,1476464400,24.91,0.82,1008.54,2.78,184,,,0.43,9,1476421200,8.13,25.02,1476396000,33.03,1476428400,26.18,1476396000,39.29,1476428400
1476464400,Humid throughout the day and foggy in the morning.,1476485011,1476527819,0.46,,33.03,1476514800,25.02,1476558000,40.63,1476514800,26.17,1476565200,25.48,0.87,1008.73,0.95,203,,,0.5,9,1476504000,7.92,25.02,1476525600,33.03,1476514800,26.18,1476525600,40.63,1476514800
1476550800,Humid and mostly cloudy throughout the day.,1476571415,1476614189,0.51,,31.48,1476597600,25.02,1476622800,38.7,1476597600,26.18,1476622800,25.06,0.91,1008.83,3.03,320,,,0.55,9,1476590400,8.26,24.01,1476615600,31.48,1476597600,25.08,1476615600,38.7,1476597600
1476637200,Humid and mostly cloudy throughout the day.,1476657820,1476700560,0.54,,32.02,1476687600,24.01,1476709200,37.94,1476687600,25.08,1476709200,24.63,0.87,1008.63,3.67,294,,,0.6,6,1476673200,8.66,24.01,1476709200,32.02,1476687600,25.08,1476709200,37.94,1476687600
1476723600,Humid throughout the day and foggy in the morning.,1476744225,1476786931,0.58,,30.02,1476766800,26.02,1476817200,36.22,1476766800,28.26,1476817200,24.73,0.87,1008.78,6.36,245,,,0.56,9,1476763200,8.06,24.7,1476727200,30.02,1476766800,25.71,1476727200,36.22,1476766800
1476810000,Humid throughout the day and breezy in the afternoon.,1476830631,1476873303,0.61,,32.02,1476853200,25,1476900000,37.78,1476849600,26.02,1476900000,24.69,0.85,1008.86,10.62,238,,,0.5,9,1476849600,9.59,25.02,1476892800,32.02,1476853200,26.03,1476892800,37.78,1476849600
1476896400,Humid and mostly cloudy throughout the day.,1476917038,1476959676,0.65,,30.02,1476936000,25.02,1476972000,36.22,1476936000,25.88,1476972000,24.39,0.86,1008.87,11.68,255,,,0.6,9,1476939600,9.38,25,1476900000,30.02,1476936000,25.88,1476972000,36.22,1476936000
1476982800,Humid throughout the day and breezy in the afternoon.,1477003445,1477046050,0.69,,32.02,1477033200,25.02,1477054800,37.94,1477033200,26.18,1477054800,24.7,0.87,1009.15,8.1,274,,,0.62,6,1477022400,8.42,24.01,1477047600,32.02,1477033200,25.08,1477047600,37.94,1477033200
1477069200,Humid and mostly cloudy throughout the day.,1477089853,1477132425,0.72,,32.02,1477119600,25.02,1477162800,39.23,1477119600,26.18,1477162800,24.92,0.89,1009.5,6.41,290,,,0.64,9,1477112400,8,24.97,1477137600,32.02,1477119600,25.99,1477137600,39.23,1477119600
1477155600,Humid throughout the day and foggy in the morning.,1477176261,1477218800,0.76,,33.03,1477206000,24.01,1477242000,40.63,1477206000,25.08,1477242000,24.79,0.86,1009.24,3.01,328,,,0.55,6,1477191600,7.68,24.88,1477224000,33.03,1477206000,26.01,1477224000,40.63,1477206000
1477242000,Humid and mostly cloudy throughout the day.,1477262670,1477305176,0.79,,31.03,1477292400,25.02,1477335600,35.51,1477292400,26.18,1477335600,24.54,0.89,1009.43,0.6,210,,,0.73,6,1477281600,8.13,24.01,1477242000,31.03,1477292400,25.08,1477242000,35.51,1477292400
1477328400,Humid throughout the day and foggy in the morning.,1477349080,1477391553,0.83,,30.02,1477371600,25.02,1477432800,36.22,1477371600,26.18,1477432800,25.18,0.95,1009.49,1.21,61,,,0.73,8,1477371600,6.76,25.02,1477335600,30.02,1477371600,26.18,1477335600,36.22,1477371600
1477414800,Humid throughout the day and partly cloudy starting in the evening.,1477435490,1477477931,0.86,,33.03,1477465200,26.02,1477519200,39.29,1477465200,28.26,1477519200,24.8,0.83,1010.04,13.44,109,,,0.46,9,1477454400,9.21,25.02,1477432800,33.03,1477465200,26.18,1477432800,39.29,1477465200
1477501200,Humid and partly cloudy throughout the day.,1477521901,1477564310,0.89,,34.01,1477544400,24.01,1477594800,40.58,1477544400,24.92,1477598400,24.52,0.79,1010.55,9.51,114,,,0.42,9,1477544400,9.91,25.02,1477584000,34.01,1477544400,26.03,1477584000,40.58,1477544400
1477587600,Humid throughout the day and partly cloudy starting in the evening.,1477608313,1477650690,0.92,,33.03,1477630800,24.01,1477681200,39.29,1477630800,25.08,1477681200,23.83,0.82,1010.24,2.69,85,,,0.44,9,1477627200,9.17,24.01,1477594800,33.03,1477630800,24.92,1477598400,39.29,1477630800
1477674000,Humid and mostly cloudy throughout the day.,1477694726,1477737071,0.95,,32.02,1477713600,24.26,1477774800,39.23,1477713600,25.17,1477774800,24.1,0.89,1010.16,2.46,70,,,0.55,7,1477713600,8.08,24.01,1477681200,32.02,1477713600,25.08,1477681200,39.23,1477713600
1477760400,Humid and mostly cloudy throughout the day.,1477781139,1477823453,0.98,,31.03,1477800000,24.01,1477846800,36.57,1477800000,25.08,1477846800,23.96,0.89,1010.37,4.23,92,,,0.7,9,1477803600,8.85,24.01,1477814400,31.03,1477800000,25.08,1477814400,36.57,1477800000
1477846800,Humid and mostly cloudy throughout the day.,1477867553,1477909835,0.02,,31.81,1477893600,24.01,1477940400,36.86,1477893600,25.08,1477940400,24.29,0.87,1010.53,2.22,58,,,0.62,7,1477893600,8.61,24.01,1477846800,31.81,1477893600,25.08,1477846800,36.86,1477893600
1477933200,Humid and mostly cloudy throughout the day.,1477953967,1477996219,0.05,,32.02,1477983600,24.01,1478037600,37.78,1477976400,25.08,1478037600,24.34,0.86,1010.25,3.32,293,,,0.59,6,1477969200,7.55,24.01,1477940400,32.02,1477983600,25.08,1477940400,37.78,1477976400
1478019600,Humid and mostly cloudy throughout the day.,1478040382,1478082604,0.08,,32.02,1478062800,25.02,1478091600,37.94,1478062800,26.03,1478091600,24.32,0.89,1010.15,2.59,302,,,0.68,7,1478059200,8.67,24.01,1478037600,32.02,1478062800,25.08,1478037600,37.94,1478062800
1478106000,Humid and mostly cloudy throughout the day.,1478126798,1478168989,0.11,,30.02,1478145600,24.01,1478214000,35.13,1478145600,24.92,1478214000,24.34,0.85,1010.01,7.15,356,,,0.69,6,1478145600,9.33,25.02,1478113200,30.02,1478145600,26.18,1478113200,35.13,1478145600
1478192400,Humid and mostly cloudy throughout the day.,1478213215,1478255376,0.14,,29.02,1478235600,24.01,1478289600,33.62,1478242800,24.92,1478296800,23.85,0.87,1009.72,7.58,352,,,0.8,6,1478232000,9.5,24.01,1478214000,29.02,1478235600,24.92,1478214000,33.62,1478242800
1478278800,Humid and mostly cloudy throughout the day.,1478299632,1478341763,0.17,,27.01,1478322000,24.01,1478361600,29.64,1478322000,25.07,1478368800,23.29,0.89,1009.3,11.39,334,,,0.87,6,1478318400,9.14,24.01,1478289600,27.01,1478322000,24.92,1478296800,29.64,1478322000
1478365200,Humid and mostly cloudy throughout the day.,1478386050,1478428152,0.2,,28.03,1478415600,25.02,1478448000,32.75,1478415600,26.03,1478448000,24.49,0.93,1009.93,8,223,,,0.74,6,1478404800,8.38,24.01,1478365200,28.03,1478415600,25.07,1478368800,32.75,1478415600
1478451600,Humid and partly cloudy throughout the day.,1478472468,1478514542,0.23,,33.03,1478502000,25.02,1478548800,38.1,1478502000,26.18,1478548800,24.42,0.82,1010.51,4.99,166,,,0.49,6,1478491200,9.88,25.02,1478458800,33.03,1478502000,26.03,1478458800,38.1,1478502000
1478538000,Humid throughout the day and mostly cloudy until afternoon.,1478558887,1478600932,0.27,,32.02,1478577600,26.84,1478638800,37.94,1478577600,30.74,1478628000,24.69,0.82,1010.9,6.42,133,,,0.5,6,1478577600,9.21,25.02,1478548800,32.02,1478577600,26.18,1478548800,37.94,1478577600
1478624400,Humid and mostly cloudy throughout the day.,1478645307,1478687324,0.3,,33.03,1478664000,25.02,1478696400,40.63,1478664000,25.75,1478696400,24.67,0.81,1010.87,7.05,134,,,0.47,7,1478664000,9.91,25.02,1478696400,33.03,1478664000,25.75,1478696400,40.63,1478664000
1478710800,Humid throughout the day and mostly cloudy until evening.,1478731728,1478773717,0.34,,34.01,1478757600,25.02,1478815200,37.34,1478757600,26.03,1478815200,22.97,0.73,1010.83,1.66,305,,,0.54,8,1478754000,9.75,25.02,1478718000,34.01,1478757600,26.03,1478718000,37.34,1478757600
1478797200,Humid throughout the day and partly cloudy overnight.,1478818149,1478860111,0.37,,34.01,1478840400,25.02,1478901600,37.34,1478844000,26.03,1478901600,23.13,0.74,1010.52,2.85,129,,,0.26,7,1478833200,8.92,25.02,1478815200,34.01,1478840400,26.03,1478815200,37.34,1478844000
1478883600,Humid throughout the day and partly cloudy until afternoon.,1478904570,1478946506,0.41,,33.03,1478926800,25.02,1478991600,37.07,1478934000,26.18,1478991600,23.05,0.72,1010.77,7.82,106,,,0.44,7,1478923200,9.75,25.02,1478901600,33.03,1478926800,26.03,1478901600,37.07,1478934000
1478970000,Humid and partly cloudy throughout the day.,1478990993,1479032902,0.45,,34.01,1479020400,25.02,1479074400,37.34,1479020400,26.03,1479074400,23.51,0.74,1010.01,4.92,69,,,0.36,7,1479009600,9.46,25.02,1478991600,34.01,1479020400,26.18,1478991600,37.34,1479020400
1479056400,Humid and partly cloudy throughout the day.,1479077416,1479119298,0.48,,35.02,1479106800,26.02,1479153600,36.43,1479092400,28.49,1479153600,23.07,0.72,1010.18,2.51,87,,,0.37,7,1479096000,9.75,25.02,1479074400,35.02,1479106800,26.03,1479074400,36.43,1479092400
1479142800,Humid throughout the day and foggy in the morning.,1479163839,1479205697,0.53,,34.01,1479193200,25.02,1479250800,38.23,1479200400,25.88,1479250800,24.59,0.78,1010.4,1.29,112,,,0.48,5,1479178800,8.84,26.02,1479153600,34.01,1479193200,28.49,1479153600,38.23,1479200400
1479229200,Humid and partly cloudy throughout the day.,1479250263,1479292096,0.56,,35.02,1479279600,25.02,1479304800,37.18,1479276000,26.18,1479304800,22.93,0.73,1010.46,2.29,327,,,0.41,8,1479272400,9.62,25.02,1479250800,35.02,1479279600,25.88,1479250800,37.18,1479276000
1479315600,Humid throughout the day and mostly cloudy until evening.,1479336688,1479378496,0.6,,33.03,1479366000,26.02,1479412800,38.1,1479366000,28.49,1479412800,24.07,0.79,1010.26,1.35,348,,,0.59,5,1479351600,9.12,26.01,1479319200,33.03,1479366000,28.04,1479337200,38.1,1479366000
1479402000,Humid throughout the day and partly cloudy until evening.,1479423113,1479464897,0.64,,33.03,1479452400,26.02,1479506400,38.1,1479456000,28.26,1479506400,24.11,0.76,1009.96,6.57,121,,,0.5,5,1479438000,9.25,26.02,1479412800,33.03,1479452400,28.49,1479412800,38.1,1479456000
1479488400,Humid throughout the day and partly cloudy until afternoon.,1479509539,1479551299,0.67,,33.03,1479528000,26.02,1479582000,38.1,1479528000,28.04,1479592800,24.17,0.76,1009.86,6.61,110,,,0.32,7,1479528000,9.41,26.02,1479506400,33.03,1479528000,28.26,1479506400,38.1,1479528000
1479574800,Humid and mostly cloudy throughout the day.,1479595965,1479637702,0.71,,31.03,1479614400,24.01,1479650400,37.48,1479610800,25.08,1479650400,24.81,0.87,1009.89,1.4,325,,,0.55,8,1479614400,8.55,24.01,1479650400,31.03,1479614400,25.08,1479650400,37.48,1479610800
1479661200,Humid throughout the day and foggy in the morning.,1479682392,1479724107,0.74,,32.02,1479704400,26.02,1479733200,37.94,1479704400,28.49,1479733200,25.23,0.9,1009.9,1.3,103,,,0.68,5,1479697200,8.06,24.01,1479679200,32.02,1479704400,25.08,1479679200,37.94,1479704400
1479747600,Humid throughout the day and mostly cloudy until afternoon.,1479768819,1479810512,0.77,,32.02,1479790800,26.02,1479844800,39.23,1479801600,28.26,1479855600,24.91,0.82,1010.09,9,127,,,0.51,8,1479790800,9.33,26.02,1479747600,32.02,1479790800,28.49,1479747600,39.23,1479801600
1479834000,Humid and partly cloudy throughout the day.,1479855247,1479896918,0.81,,33.03,1479884400,26.02,1479938400,39.29,1479888000,28.26,1479938400,24.62,0.78,1010.4,9.62,133,,,0.32,6,1479873600,10.01,26.02,1479844800,33.03,1479884400,28.26,1479855600,39.29,1479888000
1479920400,Humid and partly cloudy throughout the day.,1479941675,1479983326,0.84,,34.01,1479970800,25.02,1480028400,39.29,1479963600,26.18,1480028400,23.98,0.75,1010.38,5.5,108,,,0.48,5,1479956400,9.62,26.02,1479938400,34.01,1479970800,28.26,1479938400,39.29,1479963600
1480006800,Humid and partly cloudy throughout the day.,1480028103,1480069734,0.87,,34.01,1480057200,25.02,1480111200,38.67,1480053600,26.18,1480111200,23.57,0.74,1010.14,3.65,118,,,0.45,7,1480050000,9.46,25.02,1480028400,34.01,1480057200,26.18,1480028400,38.67,1480053600
1480093200,Humid and partly cloudy throughout the day.,1480114532,1480156143,0.9,,34.01,1480143600,26.02,1480197600,38.29,1480143600,28.26,1480197600,22.94,0.71,1010.18,4.15,125,,,0.48,5,1480129200,9.75,25.02,1480111200,34.01,1480143600,26.18,1480111200,38.29,1480143600
1480179600,Humid throughout the day and partly cloudy until evening.,1480200961,1480242554,0.93,,34.01,1480233600,26.02,1480276800,38.29,1480233600,28.02,1480291200,23.93,0.74,1010.44,0.4,104,,,0.35,7,1480222800,9.3,26.02,1480197600,34.01,1480233600,28.26,1480197600,38.29,1480233600
1480266000,Humid throughout the day and partly cloudy until afternoon.,1480287391,1480328965,0.96,,33.03,1480320000,25.02,1480370400,38.34,1480312800,25.75,1480370400,23.63,0.75,1010.77,4.78,334,,,0.39,5,1480302000,9.91,26.02,1480276800,33.03,1480320000,28.02,1480291200,38.34,1480312800
1480352400,Partly cloudy starting in the afternoon and humid throughout the day.,1480373820,1480415377,0.98,,34.01,1480402800,25.02,1480460400,38.29,1480406400,25.88,1480460400,22.31,0.67,1011.04,6.94,25,,,0.37,7,1480392000,10.01,25.02,1480370400,34.01,1480402800,25.75,1480370400,38.29,1480406400
1480438800,Humid throughout the day and mostly cloudy starting in the afternoon.,1480460250,1480501790,0.02,,31.03,1480478400,24.01,1480510800,37.78,1480492800,25.08,1480510800,23.91,0.84,1011.28,2.53,349,,,0.48,7,1480478400,8.75,23.18,1480507200,31.03,1480478400,24.14,1480507200,37.78,1480492800
1480525200,Humid and mostly cloudy throughout the day.,1480546681,1480588204,0.05,,30.86,1480572000,24.01,1480618800,35.94,1480572000,24.92,1480618800,23.89,0.86,1011.25,7.15,35,,,0.58,6,1480568400,8.74,24.01,1480536000,30.86,1480572000,25.08,1480536000,35.94,1480572000
1480611600,Humid and mostly cloudy throughout the day.,1480633111,1480674619,0.08,,30.08,1480658400,24.01,1480719600,34.16,1480662000,25.08,1480719600,23.9,0.89,1011.3,4.23,3,,,0.65,6,1480651200,8.55,24.01,1480618800,30.08,1480658400,24.92,1480618800,34.16,1480662000
1480698000,Humid and partly cloudy throughout the day.,1480719542,1480761035,0.11,,32.02,1480752000,25.02,1480795200,35.83,1480752000,26.03,1480806000,23.51,0.8,1011.25,7.85,79,,,0.58,5,1480737600,9.21,24.01,1480719600,32.02,1480752000,25.08,1480719600,35.83,1480752000
1480784400,Humid and partly cloudy throughout the day.,1480805973,1480847452,0.15,,32.02,1480834800,24.01,1480888800,36.81,1480834800,25.08,1480888800,23.62,0.8,1011.19,5.02,91,,,0.52,5,1480824000,9.21,25.02,1480795200,32.02,1480834800,26.03,1480806000,36.81,1480834800
1480870800,Humid and partly cloudy throughout the day.,1480892404,1480933870,0.18,,32.02,1480914000,24.01,1480975200,35.68,1480917600,25.08,1480975200,23.57,0.8,1011.05,7.03,110,,,0.44,5,1480906800,9.38,24.01,1480888800,32.02,1480914000,25.08,1480888800,35.68,1480917600
1480957200,Humid throughout the day and mostly cloudy starting in the afternoon.,1480978835,1481020288,0.21,,32.02,1480996800,25.02,1481043600,34.96,1480996800,26.18,1481043600,23.84,0.82,1011.05,0.72,104,,,0.48,7,1480996800,9.46,24.01,1480975200,32.02,1480996800,25.08,1480975200,34.96,1480996800
1481043600,Humid and mostly cloudy throughout the day.,1481065266,1481106708,0.25,,30.26,1481079600,24.88,1481155200,34.31,1481079600,25.99,1481155200,24.61,0.91,1010.95,3.81,288,,,0.47,6,1481083200,8.21,25.02,1481043600,30.26,1481079600,26.18,1481043600,34.31,1481079600
1481130000,Humid and mostly cloudy throughout the day.,1481151698,1481193128,0.29,,31.03,1481180400,24.01,1481234400,35.51,1481180400,24.92,1481234400,24.14,0.84,1010.92,4.1,329,,,0.72,5,1481169600,7.87,24.88,1481155200,31.03,1481180400,25.99,1481155200,35.51,1481180400
1481216400,Humid and mostly cloudy throughout the day.,1481238129,1481279549,0.32,,32.02,1481259600,24.26,1481328000,36.81,1481259600,25.31,1481328000,23.5,0.82,1010.2,2.35,285,,,0.53,6,1481256000,8.79,24.01,1481234400,32.02,1481259600,24.92,1481234400,36.81,1481259600
1481302800,Humid throughout the day and foggy in the morning.,1481324560,1481365971,0.36,,30.02,1481346000,24.01,1481407200,33.32,1481346000,24.78,1481407200,23.06,0.8,1010.91,3.96,325,,,0.76,5,1481342400,7.4,24.26,1481328000,30.02,1481346000,25.31,1481328000,33.32,1481346000
1481389200,Humid and mostly cloudy throughout the day.,1481410992,1481452393,0.4,,27.01,1481436000,24.01,1481497200,30.9,1481443200,25.08,1481497200,23.49,0.88,1011.37,6.55,329,,,0.78,5,1481428800,8.18,24.01,1481407200,27.01,1481436000,24.78,1481407200,30.9,1481443200
1481475600,Humid and mostly cloudy throughout the day.,1481497423,1481538816,0.43,,26.02,1481511600,23.01,1481580000,28.26,1481511600,23.97,1481580000,24.2,0.94,1011.4,11.88,312,,,0.9,4,1481511600,7.37,24.01,1481497200,26.02,1481475600,25.08,1481497200,28.26,1481511600
1481562000,Humid and mostly cloudy throughout the day.,1481583854,1481625240,0.47,,25.67,1481608800,23.88,1481662800,27.27,1481608800,24.92,1481662800,24.11,0.99,1010.92,11.54,313,,,0.93,4,1481598000,7.77,23.01,1481580000,25.67,1481608800,23.97,1481580000,27.27,1481608800
1481648400,Humid and mostly cloudy throughout the day.,1481670285,1481711665,0.52,,28.03,1481688000,25.02,1481731200,32.75,1481688000,26.18,1481731200,24.52,0.94,1010.55,1.85,127,,,0.76,5,1481691600,7.05,23.88,1481662800,28.03,1481688000,24.92,1481662800,32.75,1481688000
1481734800,Humid and partly cloudy throughout the day.,1481756715,1481798090,0.55,,31.03,1481785200,25.02,1481839200,36.73,1481781600,26.18,1481839200,24.59,0.86,1010.94,10.22,118,,,0.47,7,1481778000,9.75,25.02,1481752800,31.03,1481785200,26.18,1481752800,36.73,1481781600
1481821200,Humid and mostly cloudy throughout the day.,1481843146,1481884516,0.58,,30.45,1481868000,23.01,1481925600,35.68,1481868000,23.97,1481925600,24.35,0.85,1011.58,4.89,56,,,0.58,5,1481860800,8.75,25.02,1481839200,30.45,1481868000,26.18,1481839200,35.68,1481868000
1481907600,Humid and mostly cloudy throughout the day.,1481929576,1481970942,0.62,,32.02,1481958000,24.01,1482001200,34.67,1481954400,24.64,1482001200,21.13,0.71,1011.58,7.56,20,,,0.59,7,1481950800,8.88,23.01,1481925600,32.02,1481958000,23.97,1481925600,34.67,1481954400
1481994000,Humid and mostly cloudy throughout the day.,1482016007,1482057369,0.65,,29.02,1482044400,24.01,1482087600,32.04,1482044400,24.92,1482098400,21.82,0.77,1011.67,6.84,17,,,0.69,5,1482033600,9.67,24.01,1482001200,29.02,1482044400,24.64,1482001200,32.04,1482044400
1482080400,Humid and mostly cloudy throughout the day.,1482102436,1482143797,0.69,,30.02,1482120000,24.81,1482181200,33.38,1482127200,25.82,1482170400,22.96,0.81,1011.36,5.38,43,,,0.61,6,1482120000,9.75,24.01,1482087600,30.02,1482120000,24.92,1482098400,33.38,1482127200
1482166800,Humid throughout the day and foggy in the morning.,1482188866,1482230225,0.72,,31.03,1482206400,25.82,1482278400,35.51,1482206400,27.74,1482278400,24.01,0.82,1011.1,0.23,44,,,0.71,5,1482206400,7.68,24.81,1482181200,31.03,1482206400,25.82,1482170400,35.51,1482206400
1482253200,Humid and mostly cloudy throughout the day.,1482275295,1482316653,0.75,,30.02,1482303600,24.01,1482350400,34.54,1482300000,25.08,1482350400,24.81,0.89,1011.34,4.01,85,,,0.67,5,1482292800,8.26,25.02,1482285600,30.02,1482303600,26.18,1482285600,34.54,1482300000
1482339600,Humid throughout the day and foggy in the morning.,1482361724,1482403082,0.78,,34.01,1482390000,25,1482440400,36.5,1482390000,26.03,1482447600,23.34,0.78,1011.13,2.24,147,,,0.42,7,1482382800,8.4,24.01,1482350400,34.01,1482390000,25.08,1482350400,36.5,1482390000
1482426000,Humid and partly cloudy throughout the day.,1482448152,1482489512,0.81,,33.03,1482469200,24.01,1482530400,37.07,1482469200,25.08,1482530400,23.42,0.77,1011.06,1.35,80,,,0.44,6,1482465600,9.38,25,1482440400,33.03,1482469200,26.03,1482447600,37.07,1482469200
1482512400,Humid and partly cloudy throughout the day.,1482534580,1482575942,0.84,,32.33,1482559200,25.02,1482616800,37.62,1482559200,26.18,1482616800,23.8,0.8,1011.08,3.15,248,,,0.46,6,1482552000,7,24.01,1482530400,32.33,1482559200,25.08,1482530400,37.62,1482559200
1482598800,Humid and partly cloudy throughout the day.,1482621008,1482662372,0.87,,31.52,1482645600,24.85,1482710400,36.63,1482645600,25.77,1482710400,24.34,0.84,1011.39,1.98,229,,,0.45,6,1482638400,7.95,25.02,1482616800,31.52,1482645600,26.18,1482616800,36.63,1482645600
1482685200,Humid throughout the day and partly cloudy until evening.,1482707434,1482748802,0.9,,33.03,1482728400,24.01,1482793200,36.16,1482728400,25.08,1482793200,22.96,0.77,1011.17,0.93,220,,,0.47,7,1482728400,9.41,24.85,1482710400,33.03,1482728400,25.77,1482710400,36.16,1482728400
1482771600,Humid throughout the day and partly cloudy until evening.,1482793861,1482835233,0.93,,33.03,1482825600,23.01,1482868800,35.35,1482825600,23.17,1482868800,21.56,0.74,1011.28,4.92,33,,,0.43,7,1482814800,9,24.01,1482793200,33.03,1482825600,25.08,1482793200,35.35,1482825600
1482858000,Mostly cloudy throughout the day.,1482880287,1482921664,0.96,,30.02,1482908400,23.01,1482944400,31.35,1482908400,23.41,1482944400,18.28,0.64,1011.18,9.09,357,,,0.55,5,1482897600,9.95,23.01,1482868800,30.02,1482908400,23.17,1482868800,31.35,1482908400
1482944400,Mostly cloudy throughout the day.,1482966712,1483008096,0.99,,30.02,1482987600,23.01,1483048800,31.92,1482994800,23.41,1483048800,19.23,0.66,1011.66,10.27,358,,,0.72,5,1482984000,10.01,23.01,1482944400,30.02,1482987600,23.41,1482944400,31.92,1482994800
1483030800,Mostly cloudy throughout the day.,1483053137,1483094527,0.03,,31.03,1483081200,24.01,1483135200,33.06,1483081200,24.78,1483135200,19.86,0.67,1011.7,9.03,2,,,0.67,7,1483074000,10.01,23.01,1483048800,31.03,1483081200,23.41,1483048800,33.06,1483081200
1483117200,Humid and mostly cloudy throughout the day.,1483139561,1483180959,0.06,,31.03,1483167600,23.01,1483221600,34.59,1483167600,23.97,1483221600,22.18,0.75,1011.79,5.29,9,,,0.66,5,1483156800,10.01,24.01,1483135200,31.03,1483167600,24.78,1483135200,34.59,1483167600
1483203600,Humid and partly cloudy throughout the day.,1483225984,1483267391,0.09,,34.01,1483257600,23.01,1483311600,35.77,1483257600,23.68,1483311600,22.15,0.75,1011.87,5.81,27,,,0.39,7,1483243200,9.38,23.01,1483221600,34.01,1483257600,23.97,1483221600,35.77,1483257600
